input	subject	subject_type	data/object	relation	object	object_type
图1-3知识图谱帮助构建有学识的人工智能符号派关注的核心正是知识的表示和推理（KRR,Knowledge_and_Reasoning）。	KRR	知识推理	data	英文名	Knowledge_and_Reasoning	知识推理
图1-3知识图谱帮助构建有学识的人工智能符号派关注的核心正是知识的表示和推理（KRR,Knowledge_and_Reasoning）。	KRR	知识推理	object	等价	知识的表示和推理	知识推理
图1-3知识图谱帮助构建有学识的人工智能符号派关注的核心正是知识的表示和推理（KRR,Knowledge_and_Reasoning）。	Knowledge_and_Reasoning	知识推理	object	等价	知识的表示和推理	知识推理
早在1960年，认知科学家Allan_M.Collins提出用语义网络（SemanticRepresentation_Network）研究人脑的语义记忆。	语义网络	知识表示	data	内容	研究人脑的语义记忆	描述
早在1960年，认知科学家Allan_M.Collins提出用语义网络（SemanticRepresentation_Network）研究人脑的语义记忆。	语义网络	知识表示	data	英文名	SemanticRepresentation_Network	字符串
例如，WordNet[23]是典型的语义网络，它定义了名词、动词、形容词和副词之间的语义关系。	语义网络	知识表示	data	内容	名词、动词、形容词和副词之间的语义关系	描述
例如，WordNet[23]是典型的语义网络，它定义了名词、动词、形容词和副词之间的语义关系。	WordNet	语义网络	object	实例	语义网络	知识表示
WordNet被广泛应用于语义消歧等自然语言处理领域。	WordNet	知识表示	data	作用	被广泛应用于语义消歧等自然语言处理领域	描述
1970年，随着专家系统的提出和商业化发展，知识库（Knowledge_Base）构建和知识表示更加得到重视。	知识库	知识存储	data	英文名	Knowledge_Base	文本描述
专家系统的基本想法是：专家是基于大脑中的知识来进行决策的，因此人工智能的核心应该是用计算机符号表示这些知识，并通过推理机模仿人脑对知识进行处理。	专家系统	知识表示	data	内容	专家是基于大脑中的知识来进行决策的，因此人工智能的核心应该是用计算机符号表示这些知识，并通过推理机模仿人脑对知识进行处理	描述
专家系统的基本想法是：专家是基于大脑中的知识来进行决策的，因此人工智能的核心应该是用计算机符号表示这些知识，并通过推理机模仿人脑对知识进行处理。	计算机符号表示	知识表示	data	作用	表示这些知识	功能描述
专家系统的基本想法是：专家是基于大脑中的知识来进行决策的，因此人工智能的核心应该是用计算机符号表示这些知识，并通过推理机模仿人脑对知识进行处理。	推理机	知识推理	data	作用	模仿人脑对知识进行处理	功能描述
依据专家系统的观点，计算机系统应该由知识库和推理机两部分组成，而不是由函数等过程性代码组成。	专家系统	知识表示	data	特点	计算机系统应该由知识库和推理机两部分组成，而不是由函数等过程性代码组成	描述
依据专家系统的观点，计算机系统应该由知识库和推理机两部分组成，而不是由函数等过程性代码组成。	专家系统	知识表示	object	包含	知识库	知识存储
依据专家系统的观点，计算机系统应该由知识库和推理机两部分组成，而不是由函数等过程性代码组成。	专家系统	知识表示	object	包含	推理机	知识推理
依据专家系统的观点，计算机系统应该由知识库和推理机两部分组成，而不是由函数等过程性代码组成。	知识库	知识存储	data	内容	计算机系统应该由知识库和推理机两部分组成，而不是由函数等过程性代码组成	描述
依据专家系统的观点，计算机系统应该由知识库和推理机两部分组成，而不是由函数等过程性代码组成。	推理机	知识推理	data	内容	计算机系统应该由知识库和推理机两部分组成，而不是由函数等过程性代码组成	描述
依据专家系统的观点，计算机系统应该由知识库和推理机两部分组成，而不是由函数等过程性代码组成。	计算机系统	系统	object	由组成	知识库	知识存储
依据专家系统的观点，计算机系统应该由知识库和推理机两部分组成，而不是由函数等过程性代码组成。	计算机系统	系统	object	由组成	推理机	知识推理
早期的专家系统最常用的知识表示方法包括基于框架的语言（Frame-based_Languages）和产生式规则（Production_Rules）等。	专家系统	知识表示	object	包含	基于框架的语言	知识表示
早期的专家系统最常用的知识表示方法包括基于框架的语言（Frame-based_Languages）和产生式规则（Production_Rules）等。	专家系统	知识表示	object	包含	产生式规则	知识表示
早期的专家系统最常用的知识表示方法包括基于框架的语言（Frame-based_Languages）和产生式规则（Production_Rules）等。	基于框架的语言	知识表示	data	英文名	Frame-based_Languages	文本描述
早期的专家系统最常用的知识表示方法包括基于框架的语言（Frame-based_Languages）和产生式规则（Production_Rules）等。	产生式规则	知识表示	data	英文名	Production_Rules	文本描述
框架语言主要用于描述客观世界的类别、个体、属性及关系等，较多地被应用于辅助自然语言理解。	框架语言	知识表示	data	作用	描述客观世界的类别、个体、属性及关系等，较多地被应用于辅助自然语言理解	描述
产生式规则主要用于描述类似于IF-THEN的逻辑结构，适合于刻画过程性知识。	产生式规则	知识表示	data	内容	类似于IF-THEN的逻辑结构，适合于刻画过程性知识	描述
与传统专家系统时代主要依靠专家手工获取知识不同，现代知识图谱的显著特点是规模巨大，无法单一依靠人工和专家构建。	知识图谱	知识图谱	data	特点	规模巨大，无法单一依靠人工和专家构建	描述
如图1-4所示，传统的知识库，如Douglas_Lenat从1984年开始创建的常识知识库Cyc，仅包含700万条[1]的事实描述（Assertion）。	常识知识库	知识存储	data	内容	700万条事实描述	知识表示
如图1-4所示，传统的知识库，如Douglas_Lenat从1984年开始创建的常识知识库Cyc，仅包含700万条[1]的事实描述（Assertion）。	事实描述	知识表示	data	内容	700万条	数量描述
如图1-4所示，传统的知识库，如Douglas_Lenat从1984年开始创建的常识知识库Cyc，仅包含700万条[1]的事实描述（Assertion）。	Cyc	常识知识库	object	实例	知识存储	知识存储
Wordnet主要依靠语言学专家定义名词、动词、形容词和副词之间的语义关系，目前包含大约20万条的语义关系。	Wordnet	知识图谱项目	data	内容	名词、动词、形容词和副词之间的语义关系	知识表示
Wordnet主要依靠语言学专家定义名词、动词、形容词和副词之间的语义关系，目前包含大约20万条的语义关系。	Wordnet	知识图谱项目	data	特点	主要依靠语言学专家定义名词、动词、形容词和副词之间的语义关系	描述
DBpedia已经包含约30亿个RDF三元组，多语种的大百科语义网络BabelNet包含19亿个RDF三元组[25],Yago3.0包含1.3亿个元组，Wikidata已经包含4265万条数据条目，元组数目也已经达到数十亿级别。	DBpedia	知识图谱项目	data	内容	约30亿个RDF三元组	知识表示
DBpedia已经包含约30亿个RDF三元组，多语种的大百科语义网络BabelNet包含19亿个RDF三元组[25],Yago3.0包含1.3亿个元组，Wikidata已经包含4265万条数据条目，元组数目也已经达到数十亿级别。	BabelNet	知识图谱项目	data	内容	19亿个RDF三元组	知识表示
DBpedia已经包含约30亿个RDF三元组，多语种的大百科语义网络BabelNet包含19亿个RDF三元组[25],Yago3.0包含1.3亿个元组，Wikidata已经包含4265万条数据条目，元组数目也已经达到数十亿级别。	Yago3.0	知识图谱项目	data	内容	1.3亿个元组	知识表示
DBpedia已经包含约30亿个RDF三元组，多语种的大百科语义网络BabelNet包含19亿个RDF三元组[25],Yago3.0包含1.3亿个元组，Wikidata已经包含4265万条数据条目，元组数目也已经达到数十亿级别。	Wikidata	知识图谱项目	data	内容	4265万条数据条目	知识表示
截至目前，开放链接数据项目LinkedConceptNet_Open_Data[2]统计了其中有效的2973个数据集，总计包含大约1494亿个三元组。	开放链接数据项目	知识图谱项目	data	内容	2973个数据集，总计包含大约1494亿个三元组	统计信息
客观世界拥有不计其数的实体，人的主观世界还包含无法统计的概念，这些实体和概念之间又具有更多数量的复杂关系，导致大多数知识图谱都面临知识不完全的困境。	知识图谱	知识图谱	data	特点	知识不完全	描述
在实际的领域应用场景中，知识不完全也是困扰大多数语义搜索、智能问答、知识辅助的决策分析系统的首要难题。	语义搜索	语义搜索	data	缺点	知识不完全	描述
在实际的领域应用场景中，知识不完全也是困扰大多数语义搜索、智能问答、知识辅助的决策分析系统的首要难题。	智能问答	知识问答	data	缺点	知识不完全	描述
在实际的领域应用场景中，知识不完全也是困扰大多数语义搜索、智能问答、知识辅助的决策分析系统的首要难题。	决策分析系统	知识推理	data	缺点	知识不完全	描述
图1-4现代知识图谱的规模化发展1.3知识图谱的价值知识图谱最早的应用是提升搜索引擎的能力。	知识图谱	知识图谱	data	内容	现代知识图谱的规模化发展	描述
图1-4现代知识图谱的规模化发展1.3知识图谱的价值知识图谱最早的应用是提升搜索引擎的能力。	知识图谱	知识图谱	data	目标	提升搜索引擎的能力	语义搜索
随后，知识图谱在辅助智能问答、自然语言理解、大数据分析、推荐计算、物联网设备互联、可解释性人工智能等多个方面展现出丰富的应用价值。	知识图谱	知识图谱	data	内容	辅助智能问答、自然语言理解、大数据分析、推荐计算、物联网设备互联、可解释性人工智能	应用领域
